25 2.14210194E+00   -1.46394953E+00  4.06517067E-01   8.82084746E+08 1.64105362E-01 1.40248234E+00   1.66257841E+07 9.68664417E+00
26 2.23439941E+00   -1.39709887E+00  3.69428439E-01   9.77034474E+08 9.68521910E-02 1.06016825E+00   7.08124895E+07 4.85710114E+00
27 2.38015340E+00   -1.14829783E+00  6.18941208E-01   1.04706794E+09 2.73024853E-01 9.98318098E-01   2.35945942E+07 7.85264101E+00
28 2.53513003E+00   -1.28608475E+00  6.71455269E-01   1.43521250E+09 2.54551983E-01 1.05950483E+00   3.57029212E+07 7.01920385E+00
29 2.68105280E+00   -2.64662707E+00  8.60758382E-01   1.95989832E+09 3.77927749E-01 1.08969559E+00   7.24002456E+07 5.34223676E+00
30 2.83506079E+00   -2.35574987E+00  5.90768566E-01   2.65564884E+09 5.11216559E-01 8.07376802E-01   3.22722846E+07 7.56388699E+00
31 2.97675957E+00   -2.12694348E+00  5.62866016E-01   3.02275887E+09 3.90308615E-01 8.74176458E-01   1.56250655E+07 1.05056714E+01
32 3.12521664E+00   -2.87797638E+00  1.23776657E-01   3.29103805E+09 4.75106579E-01 8.61942540E-01   1.17202456E+07 1.21497666E+01
33 3.28071066E+00   -3.76721181E+00  3.65638525E-01   3.75245971E+09 5.54106143E-01 1.08662802E+00   1.57210139E+07 1.09285135E+01
34 3.44351676E+00   -3.75943746E+00  4.86096521E-01   4.52996178E+09 4.12878368E-01 9.88421331E-01   1.93505344E+07 1.03757541E+01
35 3.58910175E+00   -3.63530744E+00  7.07700060E-01   5.25228190E+09 2.90518642E-01 9.46151203E-01   1.84165168E+07 1.05216084E+01
36 3.74044324E+00   -3.42143931E+00  6.20985537E-01   5.82293356E+09 3.73532340E-01 8.43925997E-01   1.68978168E+07 1.09039874E+01
37 3.89772404E+00   -3.51493516E+00  9.14280798E-01   6.25387606E+09 3.89388069E-01 8.07491020E-01   1.47219560E+07 1.15303199E+01
38 4.03345629E+00   -3.70231318E+00  1.07727062E+00   6.63955374E+09 3.62450474E-01 8.86754537E-01   5.42568610E+07 6.57957950E+00
39 4.20208812E+00   -4.16613879E+00  1.47830971E+00   7.46724608E+09 4.41654652E-01 8.89784155E-01   9.52593734E+07 5.34544889E+00
40 4.28880821E+00   -1.14659745E+00  1.50786119E+00   7.78928592E+09 4.14401022E-01 8.80412841E-01   8.65107001E+07 5.54505926E+00
41 4.49753845E+00   -1.03313096E+00  6.21722542E-01   8.69250379E+09 4.30748179E-01 9.63348067E-01   7.04329081E+07 6.08892872E+00
42 4.65222047E+00   -4.14476390E-01  8.46432471E-01   9.17418258E+09 5.27596022E-01 9.88004028E-01   5.23908349E+07 6.90958420E+00
43 4.81167486E+00   -6.17719152E-01  8.11222174E-01   9.80523488E+09 5.63874160E-01 9.79252597E-01   4.12081428E+07 7.70356948E+00
44 4.97598686E+00   -6.66154725E-01  6.75195261E-01   1.01067766E+10 5.81459942E-01 9.89507352E-01   3.60901184E+07 8.24065511E+00
45 5.11100219E+00   -6.05170356E-01  5.79678977E-01   1.04323790E+10 6.10965177E-01 9.69552806E-01   3.29724348E+07 8.69554459E+00
46 5.28429469E+00   -4.41709346E-01  6.80075736E-01   1.09603591E+10 6.47932830E-01 9.62752745E-01   2.04869964E+07 1.11246128E+01
47 5.42660278E+00   -5.03516060E-01  7.00152675E-01   1.16341347E+10 7.28126889E-01 9.38624613E-01   2.52186190E+07 1.08763026E+01
48 5.57222267E+00   -1.22668060E+00  4.84641293E-01   1.50662287E+10 1.06230048E+00 1.20079539E+00   9.64036038E+07 6.68510630E+00
49 5.72119264E+00   -1.23061466E+00  6.06801047E-01   1.62886171E+10 8.41876136E-01 1.13424693E+00   6.59714554E+07 7.67853459E+00
50 5.87354482E+00   -1.29081890E+00  6.91954125E-01   1.81238206E+10 8.82484352E-01 1.01730534E+00   4.59599684E+07 8.88406744E+00
51 6.06880067E+00   -1.34981249E+00  8.94565654E-01   2.02043618E+10 8.52290407E-01 9.18995157E-01   3.15675071E+07 1.03197714E+01
52 6.18854596E+00   -1.42300254E+00  9.12858380E-01   2.08361615E+10 9.58613875E-01 9.19947640E-01   2.57645918E+07 1.12000229E+01
53 6.35125478E+00   -1.48202358E+00  8.37153403E-01   2.14625546E+10 1.00778051E+00 8.82471765E-01   2.16953000E+07 1.20670813E+01
54 6.51747167E+00   -1.45699265E+00  7.61014870E-01   2.20932517E+10 1.06345964E+00 9.02648832E-01   1.87377186E+07 1.28133555E+01
55 6.68722044E+00   -1.39763987E+00  6.93311410E-01   2.32345576E+10 1.16584359E+00 8.78952708E-01   1.62247823E+07 1.35598358E+01
56 6.81686256E+00   -1.39168679E+00  6.27932986E-01   2.37919791E+10 1.20338626E+00 8.67039629E-01   1.68948166E+07 1.32800544E+01
57 6.99283862E+00   -1.45068945E+00  5.58817585E-01   2.43252891E+10 1.25797440E+00 8.36310296E-01   1.39051573E+07 1.44057757E+01
58 7.12716948E+00   -1.40675803E+00  5.16357451E-01   2.45880322E+10 1.30334041E+00 8.85802400E-01   1.29257000E+07 1.48769158E+01
59 7.30941747E+00   -1.32214400E+00  4.54895108E-01   2.49073688E+10 1.28363811E+00 8.74072126E-01   1.55155305E+07 1.38438604E+01
60 7.44846367E+00   -1.31000095E+00  4.14471728E-01   2.55519530E+10 1.32714982E+00 8.73659403E-01   1.59724965E+07 1.36852634E+01
61 7.63700863E+00   -1.19647890E+00  3.76444920E-01   2.63600302E+10 1.36709666E+00 8.76071689E-01   1.59601501E+07 1.37076734E+01
62 7.78078080E+00   -1.07111071E+00  3.44604698E-01   2.70612514E+10 1.36783515E+00 8.27340305E-01   1.64970628E+07 1.35320051E+01
63 7.92657773E+00   -1.04182345E+00  3.80349644E-01   2.78177646E+10 1.48074592E+00 8.29442169E-01   1.70545616E+07 1.33455733E+01
64 8.07439854E+00   -1.04339029E+00  3.46276784E-01   2.85990578E+10 1.43690037E+00 7.76466735E-01   1.62340568E+07 1.36343897E+01
65 8.27463329E+00   -9.06805155E-01  3.36230773E-01   2.92879509E+10 1.44849863E+00 7.76692938E-01   1.59391132E+07 1.37584616E+01
66 8.42715969E+00   -7.80344027E-01  3.38737263E-01   2.96616226E+10 1.42385344E+00 7.77212612E-01   1.65687496E+07 1.35726120E+01
67 8.58169314E+00   -7.03678269E-01  3.76309818E-01   3.00571135E+10 1.51046975E+00 8.19073963E-01   1.77353536E+07 1.32362010E+01
68 8.73822646E+00   -6.58685971E-01  4.12824456E-01   3.05735359E+10 1.50398691E+00 8.05165865E-01   1.84178800E+07 1.30787719E+01
