25 2.14210194E+00    1.24447094E+00  1.27058222E+00   3.76555076E+09 2.87924187E-01 5.58148725E-01   2.42081553E+07 1.00498412E+01
26 2.23439941E+00    1.05873321E+00  7.50616709E-01   4.20058911E+09 3.56574857E-01 5.32277530E-01   6.15830182E+07 6.49419903E+00
27 2.38015340E+00    1.21321879E+00  4.04607419E-01   4.85625769E+09 4.31170562E-01 5.50740604E-01   6.38967404E+07 6.53353353E+00
28 2.53513003E+00    1.55499287E+00  4.88265132E-01   6.27679559E+09 6.59715904E-01 5.68753464E-01   1.12849972E+08 5.32016308E+00
29 2.68105280E+00    1.71992109E+00  8.33353353E-01   7.53750701E+09 7.00339701E-01 5.22238657E-01   6.55239664E+07 6.88513964E+00
30 2.83506079E+00    1.68673165E+00  9.87261675E-01   8.94421751E+09 6.50750271E-01 4.69940834E-01   3.08999958E+07 1.00724687E+01
31 2.97675957E+00    1.43991163E+00  7.89380995E-01   1.06456441E+10 7.24272049E-01 4.45742818E-01   6.05336851E+07 7.70380914E+00
32 3.12521664E+00    1.31828806E+00  5.76527431E-01   1.18292793E+10 7.99176045E-01 4.61647924E-01   3.71710423E+07 9.57141712E+00
33 3.28071066E+00    1.26058855E+00  5.63432987E-01   1.27442641E+10 8.03390152E-01 4.35540799E-01   2.70441667E+07 1.11670653E+01
34 3.44351676E+00    8.34646198E-01  7.12244954E-01   1.49617731E+10 8.20854365E-01 5.05456025E-01   1.49970936E+07 1.48329404E+01
35 3.58910175E+00    6.32906991E-01  9.49013710E-01   1.67775763E+10 7.14806985E-01 4.98535194E-01   2.01930613E+07 1.32661289E+01
36 3.74044324E+00    2.68683578E-01  8.30940042E-01   1.88664158E+10 6.61028434E-01 4.73692541E-01   3.72734454E+07 1.05541842E+01
37 3.89772404E+00   -7.59619041E-02  6.94425757E-01   2.01193875E+10 6.83127522E-01 4.92778845E-01   2.17032649E+07 1.33591845E+01
38 4.03345629E+00   -2.22329714E-01  4.91063657E-01   2.11758136E+10 7.22699908E-01 5.01521794E-01   1.52570676E+07 1.56273800E+01
39 4.20208812E+00   -1.53292842E-01  3.61794097E-01   2.22395441E+10 7.37180964E-01 5.26568286E-01   1.16300803E+07 1.75902043E+01
40 4.28880821E+00   -1.82830984E-01  3.62154356E-01   2.28832187E+10 7.29890779E-01 5.32628939E-01   1.02106364E+07 1.86887094E+01
41 4.49753845E+00   -2.85277474E-01  2.52975730E-01   2.42380870E+10 7.62012014E-01 5.35490954E-01   1.04155627E+07 1.87784772E+01
42 4.65222047E+00   -2.30668056E-01  2.07869333E-01   2.52518212E+10 7.84832565E-01 5.50531689E-01   1.08309311E+07 1.85658294E+01
43 4.81167486E+00   -4.89192882E-01  1.02494353E-01   2.63690522E+10 8.47943344E-01 5.80150252E-01   1.41642037E+07 1.66141620E+01
44 4.97598686E+00    2.57762390E+00  6.12953706E-03   2.80493219E+10 8.46494849E-01 5.98602807E-01   1.84383872E+07 1.48172640E+01
45 5.11100219E+00    2.56445040E+00  1.25776432E-01   2.95134866E+10 8.93759888E-01 6.33878350E-01   1.93358825E+07 1.44784318E+01
46 5.28429469E+00    2.31188643E+00  1.22775926E-01   3.11894891E+10 9.17458954E-01 6.40267199E-01   1.97314398E+07 1.43146906E+01
47 5.42660278E+00    2.46338278E+00  1.47278971E-01   3.22128336E+10 9.76917569E-01 6.48791363E-01   2.03686900E+07 1.41119920E+01
48 5.57222267E+00    2.30785603E+00  1.63094101E-01   3.31961337E+10 1.00505179E+00 6.68074449E-01   2.13369783E+07 1.38469114E+01
49 5.72119264E+00    2.09602828E+00  1.79150460E-01   3.42518372E+10 1.01656461E+00 6.80350472E-01   2.67267825E+07 1.25575743E+01
50 5.87354482E+00    1.97706382E+00  2.01933394E-01   3.52053827E+10 1.05733532E+00 7.03214011E-01   2.54703511E+07 1.28514950E+01
51 6.06880067E+00    1.75055350E+00  2.52584747E-01   3.67058599E+10 1.10735473E+00 7.26418963E-01   2.76041228E+07 1.24814189E+01
52 6.18854596E+00    1.80223583E+00  2.55907031E-01   3.77574726E+10 1.13835593E+00 7.50709020E-01   2.74727100E+07 1.25531276E+01
53 6.35125478E+00    1.64011674E+00  2.49480101E-01   3.85972582E+10 1.20690980E+00 7.73473532E-01   2.37536125E+07 1.33734174E+01
54 6.51747167E+00    1.59808291E+00  2.10360868E-01   4.00595201E+10 1.23006906E+00 8.17519306E-01   2.00156012E+07 1.44165620E+01
55 6.68722044E+00    1.47018181E+00  1.91743414E-01   4.16132650E+10 1.34602938E+00 8.31129363E-01   1.79858602E+07 1.51583581E+01
56 6.81686256E+00    1.65186620E+00  1.56853997E-01   4.28612190E+10 1.36941435E+00 8.31224758E-01   1.79743888E+07 1.52838650E+01
57 6.99283862E+00    1.68565840E+00  2.14787604E-01   4.39494975E+10 1.47794669E+00 8.27599262E-01   1.81662924E+07 1.53385990E+01
58 7.12716948E+00    1.54565493E+00  1.91999132E-01   4.48441372E+10 1.58323787E+00 8.34770004E-01   2.00412291E+07 1.49125291E+01
59 7.30941747E+00    1.56812443E+00  1.28711899E-01   4.61087548E+10 1.58413572E+00 8.51550408E-01   2.00139822E+07 1.50423164E+01
60 7.44846367E+00    1.79090628E+00  9.31111774E-02   4.64637304E+10 1.71987510E+00 8.90426719E-01   1.59096135E+07 1.65166807E+01
61 7.63700863E+00    2.32691923E+00  8.09575872E-02   4.91438627E+10 1.79721338E+00 8.73007453E-01   1.24290784E+07 1.82767261E+01
62 7.78078080E+00    2.42655762E+00  7.07381723E-02   5.05816897E+10 1.80325980E+00 8.69924570E-01   1.18472972E+07 1.86483324E+01
63 7.92657773E+00    2.53353183E+00  9.42174778E-02   5.15093733E+10 1.87066221E+00 8.87513381E-01   9.06865408E+06 2.09023126E+01
64 8.07439854E+00    2.55036080E+00  9.27378815E-02   5.22043970E+10 2.04385010E+00 8.96145770E-01   8.90177982E+06 2.10250790E+01
