25 2.14210194E+00   -2.14110459E+00  1.45126587E+00   1.98242044E+09 1.48769219E-01 5.48508277E-01   4.51194683E+07 6.36734760E+00
26 2.23439941E+00    8.18650572E-01  1.43311819E+00   2.14257085E+09 2.27543506E-01 5.31613984E-01   4.74202347E+07 6.25205848E+00
27 2.38015340E+00    6.23916089E-01  1.42215786E+00   2.55100912E+09 3.28369346E-01 5.38456709E-01   6.64891105E+07 5.41977277E+00
28 2.53513003E+00    5.49512566E-01  1.40089162E+00   3.15568752E+09 5.59609796E-01 5.68160782E-01   8.81449435E+07 4.84032651E+00
29 2.68105280E+00    7.48740152E-01  1.48703856E+00   3.67084607E+09 6.34321196E-01 5.30281303E-01   7.12432983E+07 5.39637829E+00
30 2.83506079E+00   -2.50447938E+00  1.35497130E+00   4.26623935E+09 8.15397674E-01 5.87314696E-01   4.66146204E+07 6.63299560E+00
31 2.97675957E+00   -2.68787163E+00  1.35736266E+00   4.77918375E+09 1.03040125E+00 6.05765362E-01   3.09154365E+07 8.12697561E+00
32 3.12521664E+00   -2.75297469E+00  1.26841313E+00   5.29346722E+09 1.14970456E+00 6.01714566E-01   3.39728618E+07 8.10294648E+00
33 3.28071066E+00   -2.68981861E+00  1.20093322E+00   5.97686443E+09 1.11934330E+00 6.33471823E-01   3.29920788E+07 8.41887070E+00
34 3.44351676E+00   -2.70988542E+00  1.11226069E+00   6.66382183E+09 1.07169840E+00 5.95833978E-01   1.68411031E+07 1.12077884E+01
35 3.58910175E+00   -2.65038497E+00  1.14697006E+00   7.20439659E+09 1.08852302E+00 5.75713622E-01   8.98891181E+06 1.46457613E+01
36 3.74044324E+00   -2.71383660E+00  1.13433585E+00   7.55606207E+09 1.11723820E+00 6.02711854E-01   1.19897033E+07 1.27078695E+01
37 3.89772404E+00   -2.81708555E+00  1.10790235E+00   7.80582886E+09 1.12919694E+00 5.98259861E-01   1.76418279E+07 1.05975147E+01
38 4.03345629E+00   -2.88236630E+00  1.13224166E+00   8.08341295E+09 1.05128330E+00 5.75613298E-01   2.28531937E+07 9.46311714E+00
39 4.20208812E+00   -3.09968525E+00  1.16858031E+00   8.47932976E+09 1.06971305E+00 6.08111628E-01   3.59268021E+07 7.81257545E+00
40 4.28880821E+00   -3.29220589E+00  1.20115877E+00   8.83042618E+09 9.98205677E-01 6.14684036E-01   2.82752960E+07 8.71381222E+00
41 4.49753845E+00   -3.57584220E+00  1.31668193E+00   9.85803879E+09 1.02252008E+00 6.13052647E-01   2.09095655E+07 9.98614808E+00
42 4.65222047E+00   -3.68137666E+00  1.39191104E+00   1.05278874E+10 9.58024520E-01 6.02721750E-01   1.90076243E+07 1.05941526E+01
43 4.81167486E+00   -3.61429410E+00  1.36232098E+00   1.11569355E+10 9.93768440E-01 6.09806976E-01   3.18229754E+07 8.56202515E+00
44 4.97598686E+00   -3.58708571E+00  1.30101610E+00   1.16879466E+10 9.76177083E-01 6.14623125E-01   2.37086409E+07 9.76419937E+00
45 5.11100219E+00   -3.65334381E+00  1.36454499E+00   1.20839438E+10 9.61917965E-01 6.48237628E-01   1.98387516E+07 1.06119571E+01
46 5.28429469E+00   -3.65335397E+00  1.46382919E+00   1.24127110E+10 9.57042975E-01 6.20005499E-01   6.07241239E+07 6.64517575E+00
47 5.42660278E+00   -3.70740267E+00  1.45829921E+00   1.27748890E+10 9.38357016E-01 6.00385043E-01   8.23337479E+07 5.87800368E+00
48 5.57222267E+00   -3.79981159E+00  1.44804761E+00   1.31462780E+10 8.88605642E-01 5.79785989E-01   7.36706639E+07 6.21316946E+00
49 5.72119264E+00   -3.81405631E+00  1.45678764E+00   1.36881972E+10 9.26451869E-01 5.75094888E-01   6.17375470E+07 6.78157554E+00
50 5.87354482E+00   -3.84187332E+00  1.48283904E+00   1.42105040E+10 9.40384450E-01 5.92680523E-01   3.95820059E+07 8.26339362E+00
51 6.06880067E+00   -6.47633612E-01  1.51733574E+00   1.50006529E+10 9.42862932E-01 5.87940188E-01   2.03097230E+07 1.10837371E+01
52 6.18854596E+00   -5.79561041E-01  1.49958612E+00   1.55697887E+10 8.99801895E-01 5.51020350E-01   9.93613502E+06 1.53875267E+01
53 6.35125478E+00   -4.68214015E-01  1.56712009E+00   1.61281438E+10 9.75674333E-01 5.71077748E-01   9.46561457E+06 1.57256980E+01
54 6.51747167E+00    2.65900682E+00  1.56745813E+00   1.67701325E+10 9.88756045E-01 5.68282580E-01   4.53494966E+06 2.22287188E+01
55 6.68722044E+00   -5.36428514E-01  1.52931410E+00   1.75612205E+10 9.30047754E-01 5.45196171E-01   3.13856269E+06 2.71021218E+01
56 6.81686256E+00   -5.66505104E-01  1.52902226E+00   1.82562312E+10 1.01483905E+00 5.72709362E-01   2.63868314E+06 3.03245252E+01
57 6.99283862E+00   -7.22310047E-01  1.51272354E+00   1.92458765E+10 9.68323266E-01 5.62307972E-01   3.47127926E+06 2.78675610E+01
58 7.12716948E+00   -8.87849288E-01  1.45625220E+00   2.02138536E+10 9.82614683E-01 5.75105568E-01   6.60961141E+06 2.14146535E+01
59 7.30941747E+00   -9.77263487E-01  1.35231208E+00   2.15040108E+10 9.84770355E-01 5.70814230E-01   8.57135688E+06 1.94534020E+01
60 7.44846367E+00   -1.07605250E+00  1.34940279E+00   2.21215791E+10 9.62643386E-01 5.73036706E-01   7.80549363E+06 2.02564453E+01
61 7.63700863E+00   -1.21288905E+00  1.29621335E+00   2.26590828E+10 9.69135969E-01 5.72610045E-01   6.04770040E+06 2.24900254E+01
62 7.78078080E+00   -1.26617253E+00  1.25703422E+00   2.29437593E+10 9.66631631E-01 5.99681494E-01   4.48474237E+06 2.56803689E+01
63 7.92657773E+00   -1.35489244E+00  1.20843879E+00   2.32488006E+10 9.56827967E-01 5.88014400E-01   4.11524076E+06 2.66487972E+01
64 8.07439854E+00   -1.51172554E+00  1.12334852E+00   2.41915203E+10 1.01836372E+00 6.06959785E-01   4.57209808E+06 2.57308789E+01
65 8.27463329E+00   -1.70967373E+00  9.14582471E-01   2.60636982E+10 9.98314935E-01 6.20540400E-01   5.54411478E+06 2.38474798E+01
66 8.42715969E+00   -1.81594169E+00  8.18360059E-01   2.66995054E+10 9.64605917E-01 6.19064747E-01   5.45468382E+06 2.40376902E+01
67 8.58169314E+00   -1.99423452E+00  8.09751330E-01   2.73263390E+10 1.04186372E+00 6.63811563E-01   5.19003832E+06 2.44647131E+01
68 8.73822646E+00   -2.29499975E+00  6.61611535E-01   2.90613171E+10 1.01942189E+00 6.73117327E-01   5.06593913E+06 2.46975016E+01
69 8.89675023E+00   -2.62120805E+00  4.71555607E-01   3.04073665E+10 9.40552273E-01 7.31420778E-01   5.21190117E+06 2.45382376E+01
70 9.05725570E+00   -1.52596847E+00  2.40698310E-01   3.67390614E+10 1.08048925E+00 8.33437552E-01   4.61229744E+06 2.58249918E+01
71 9.21973029E+00   -1.63314694E+00  2.35986732E-01   3.84304033E+10 8.27800789E-01 8.31035458E-01   5.54230498E+06 2.37224489E+01
72 9.38416132E+00   -1.74937271E+00  1.95666008E-01   3.89162777E+10 8.13612108E-01 8.02933730E-01   4.19394329E+06 2.66562299E+01
