25 2.14210194E+00   -1.82889565E+00  1.09172323E+00   3.49696947E+08 4.42936118E-01 6.09059633E-01   1.70781589E+08 2.09955419E+00
26 2.23439941E+00   -1.33691299E+00  6.40633530E-01   3.63026867E+08 4.67767155E-01 7.18519058E-01   9.65510060E+07 2.68390044E+00
27 2.38015340E+00   -1.87491574E+00  5.72479588E-01   3.75179571E+08 3.30287388E-01 8.52485205E-01   1.33919011E+08 2.22471652E+00
28 2.53513003E+00   -1.18613983E+00  8.61124693E-01   4.62541963E+08 3.05865749E-01 8.43537155E-01   1.63293804E+07 7.40674364E+00
29 2.68105280E+00   -2.35732165E-01  4.90057090E-01   5.31024351E+08 4.75534938E-01 7.61337552E-01   3.76351988E+07 5.41327546E+00
30 2.83506079E+00    6.71313821E-01  6.16085803E-01   6.49924718E+08 4.26529840E-01 9.48527154E-01   3.46801951E+07 5.78503664E+00
31 2.97675957E+00    7.04352316E-01  1.00405148E+00   7.38720788E+08 2.93082893E-01 1.06914281E+00   4.94783912E+07 5.26216172E+00
32 3.12521664E+00    8.48457095E-01  1.42191231E+00   8.60455279E+08 3.62106452E-01 1.32576157E+00   4.82850456E+07 5.61757430E+00
33 3.28071066E+00   -2.26288187E+00  1.43012201E+00   9.31405416E+08 2.88806687E-01 1.47601323E+00   2.50259093E+07 7.71080065E+00
34 3.44351676E+00   -2.10025296E+00  1.50585832E+00   1.07530705E+09 3.90911323E-01 1.38030088E+00   1.09019287E+07 1.17659269E+01
35 3.58910175E+00    1.17886116E+00  1.12103408E+00   1.56521047E+09 8.22977175E-01 1.39192319E+00   1.36758310E+07 1.12894414E+01
36 3.74044324E+00    1.03446764E+00  1.20481479E+00   1.74765362E+09 9.18895344E-01 1.86332297E+00   1.78323892E+07 1.05284354E+01
37 3.89772404E+00    9.36767540E-01  1.15134430E+00   2.38479992E+09 1.44927170E+00 1.47980139E+00   1.14908599E+07 1.28908169E+01
38 4.03345629E+00    8.02415648E-01  1.19766256E+00   2.79836591E+09 1.84363923E+00 1.49480092E+00   7.79820271E+06 1.55523426E+01
39 4.20208812E+00    7.70803585E-01  1.26477448E+00   3.58719286E+09 2.05702624E+00 1.48107628E+00   9.25180928E+06 1.43449439E+01
40 4.28880821E+00    7.55425428E-01  1.24419917E+00   3.96780804E+09 2.25788819E+00 1.48529356E+00   8.81766173E+06 1.48264265E+01
41 4.49753845E+00    7.80214226E-01  1.21440685E+00   4.55680227E+09 1.76599708E+00 1.24343424E+00   1.16650482E+07 1.31154535E+01
42 4.65222047E+00    8.10654525E-01  1.16347965E+00   4.97210959E+09 1.97822866E+00 1.21466247E+00   1.48660769E+07 1.19930165E+01
43 4.81167486E+00    6.81651675E-01  1.15878827E+00   5.44046079E+09 2.17362439E+00 1.17789559E+00   1.63956714E+07 1.15645042E+01
44 4.97598686E+00    6.07365862E-01  1.22139129E+00   6.19470232E+09 2.16326441E+00 1.18352582E+00   1.65398381E+07 1.18281629E+01
45 5.11100219E+00    6.68972541E-01  1.19745775E+00   6.84400618E+09 1.94785660E+00 1.14551692E+00   9.53631975E+06 1.53371872E+01
46 5.28429469E+00    5.96732309E-01  1.08855823E+00   7.68676088E+09 2.08785536E+00 1.22799555E+00   4.26295727E+06 2.31581150E+01
47 5.42660278E+00    5.93117447E-01  1.04686736E+00   8.19748279E+09 2.40090413E+00 1.32931178E+00   4.17915831E+06 2.51148670E+01
48 5.57222267E+00    5.79163717E-01  1.10639758E+00   9.73963521E+09 2.53844959E+00 1.31307837E+00   1.21130208E+07 1.69008126E+01
49 5.72119264E+00    4.76810149E-01  1.14114164E+00   1.15137751E+10 2.24853173E+00 1.12993897E+00   1.28429038E+07 1.66110837E+01
50 5.87354482E+00    4.74592713E-01  1.24680548E+00   1.18550246E+10 2.05074000E+00 1.14516404E+00   6.00617974E+06 2.23804314E+01
51 6.06880067E+00    4.47108267E-01  1.30385282E+00   1.30955423E+10 2.11078957E+00 1.07790164E+00   2.88531449E+06 3.06651381E+01
52 6.18854596E+00    4.39207418E-01  1.38044841E+00   1.36985848E+10 2.18627946E+00 1.07473917E+00   1.92320621E+06 3.71383888E+01
53 6.35125478E+00    4.83898527E-01  1.48667862E+00   1.53564936E+10 2.17091283E+00 1.08364935E+00   2.38146955E+06 3.41096550E+01
54 6.51747167E+00   -1.46879419E-01  1.01341853E+00   2.14847675E+10 5.52933514E-01 2.81156268E+00   6.67386727E+06 2.19349968E+01
55 6.68722044E+00   -1.98731940E+00  1.19617137E+00   2.35328162E+10 1.34855257E+00 1.84369304E+00   6.36935157E+06 2.21748023E+01
56 6.81686256E+00   -2.50137865E+00  1.17289642E+00   3.10648432E+10 7.64742320E-01 1.23228333E+00   5.64008936E+06 2.33336752E+01
57 6.99283862E+00   -2.25808163E+00  9.96469695E-01   3.18776745E+10 6.81858761E-01 1.29431756E+00   4.87477201E+06 2.46077112E+01
58 7.12716948E+00   -2.20616203E+00  9.39629953E-01   3.25322025E+10 7.94783370E-01 1.24663930E+00   5.14088159E+06 2.38551705E+01
59 7.30941747E+00   -2.04274066E+00  8.06290254E-01   3.32655529E+10 8.38035015E-01 1.22663174E+00   6.48056540E+06 2.13450333E+01
60 7.44846367E+00   -1.92121823E+00  7.98046849E-01   3.38138463E+10 8.57716017E-01 1.32543070E+00   7.32662094E+06 2.01743310E+01
61 7.63700863E+00   -1.84799852E+00  6.53575522E-01   3.46133293E+10 9.65550050E-01 1.27747765E+00   8.47869379E+06 1.89330183E+01
62 7.78078080E+00   -1.76074177E+00  5.81494308E-01   3.53225205E+10 9.56271579E-01 1.22327375E+00   9.21188473E+06 1.82907503E+01
63 7.92657773E+00   -1.67092930E+00  5.25852618E-01   3.59284853E+10 1.00855186E+00 1.25113833E+00   1.38378205E+07 1.53521163E+01
64 8.07439854E+00   -1.69703023E+00  4.41811145E-01   3.63004500E+10 1.02909122E+00 1.22647172E+00   1.46927769E+07 1.50072167E+01
65 8.27463329E+00   -1.70256063E+00  3.71832279E-01   3.69324048E+10 1.07997789E+00 1.28071294E+00   1.50994389E+07 1.49003701E+01
66 8.42715969E+00   -1.85315517E+00  3.57117969E-01   3.74279053E+10 1.14575396E+00 1.28311887E+00   1.49731273E+07 1.50424984E+01
67 8.58169314E+00   -1.95063615E+00  3.41244341E-01   3.82387373E+10 1.18549909E+00 1.31254963E+00   1.47921664E+07 1.52427727E+01
68 8.73822646E+00   -1.94961965E+00  3.53176153E-01   3.93732867E+10 1.29022154E+00 1.30751975E+00   1.25788718E+07 1.64993249E+01
69 8.89675023E+00   -1.88583554E+00  3.63334688E-01   4.02689882E+10 1.38395324E+00 1.28400720E+00   1.10312177E+07 1.76787918E+01
70 9.05725570E+00   -1.71046285E+00  3.17536504E-01   4.14377587E+10 1.43055181E+00 1.26225963E+00   1.13550068E+07 1.78770873E+01
71 9.21973029E+00   -1.55420337E+00  2.79696417E-01   4.33824586E+10 1.44524275E+00 1.29554930E+00   2.41729327E+07 1.34226101E+01
72 9.38416132E+00   -1.51788543E+00  1.45621011E-01   4.51651841E+10 1.37407550E+00 1.20665393E+00   1.54605771E+07 1.60768391E+01
73 9.55053626E+00   -1.68114235E+00  1.66371530E-01   4.63424642E+10 1.53037602E+00 1.22860470E+00   9.43212466E+06 1.96533518E+01
74 9.71883936E+00   -1.56008881E+00  1.72488525E-01   4.71298877E+10 1.57875510E+00 1.20104811E+00   6.88358580E+06 2.23495455E+01
75 9.83210555E+00   -1.36562457E+00  1.91862513E-01   4.76985660E+10 1.61115195E+00 1.18866390E+00   6.21102291E+06 2.32593910E+01
76 1.00035859E+01   -9.47871041E-01  1.46422102E-01   4.87455194E+10 1.58714236E+00 1.22221875E+00   6.32148205E+06 2.29422294E+01
77 1.01769489E+01   -9.88549206E-01  9.85667090E-02   4.96379349E+10 1.61702372E+00 1.23785008E+00   5.73220202E+06 2.38355138E+01
